WKT,ID,NATURE,TOPONYME
"MULTIPOLYGON (((5.89935568236278 45.0525556301205,5.89950256270428 45.0528584013912,5.90036132681342 45.0531545252242,5.90065906849279 45.0530581598688,5.90080514121849 45.0528324002811,5.90110814654393 45.0527301961437,5.90122459587718 45.0525089431631,5.90108625633653 45.0522948118096,5.90077857073846 45.0522126780016,5.90011100431368 45.0523672966357,5.89967853218003 45.052322342313,5.89945403298067 45.0524079998163,5.89935568236278 45.0525556301205)))",PAIHABIT0000000227873013,Lieu-dit habité,Chalets de Poursollet
"MULTIPOLYGON (((5.95695542690604 45.3126961133472,5.95695303799389 45.3126511229018,5.95688927436126 45.3126528084547,5.95689166322198 45.3126977989015,5.95695542690604 45.3126961133472)))",PAIHABIT0000002209786259,Quartier,Lot  Noyer Vert
"MULTIPOLYGON (((5.35788456075492 45.1496960911323,5.35793929999122 45.150093820058,5.35810626025921 45.1503413355153,5.35809368318839 45.1505722952787,5.35836571658237 45.1508492266024,5.35849526392576 45.1513776643621,5.35885568568233 45.1518689877328,5.35907708874797 45.151980148501,5.35922711237544 45.1522983929762,5.35925829505415 45.1524941229056,5.35891664680845 45.1526581157243,5.35888446955124 45.1530071005682,5.35940572840044 45.153500439766,5.35963148928504 45.1535840638568,5.35998169019984 45.1535695960786,5.36075358515101 45.154467978991,5.36099800474483 45.1545500328783,5.36122881712552 45.1545223334355,5.3615751818318 45.1543699299189,5.36168863994007 45.1541654407743,5.36156762037272 45.1539345378119,5.36160182485448 45.153705729813,5.36139993461365 45.1534440859894,5.36160346717534 45.1531768492304,5.3613550274896 45.1523822882235,5.36107085271564 45.1520992740008,5.36063059750953 45.1520843867653,5.360339004593 45.1519084815453,5.36066997744104 45.1516845806037,5.36065251646919 45.1514390818357,5.35991381167459 45.1504067422979,5.35949361811707 45.1502299231801,5.35938692284985 45.1499830502017,5.35914586962419 45.1498688150563,5.35915560237258 45.149451628685,5.35880026981414 45.1489245478209,5.35833789397397 45.1488911392977,5.35804521043746 45.1490412820339,5.35798178045489 45.1492358029685,5.35807425604513 45.1495253618101,5.35788456075492 45.1496960911323)))",PAIHABIT0000000333326472,Lieu-dit habité,le Perron
"MULTIPOLYGON (((5.95795602630707 45.3135500060846,5.95795363655029 45.3135050156534,5.95788987197067 45.3135067017767,5.95789226167602 45.3135516922093,5.95795602630707 45.3135500060846)))",PAIHABIT0000002209786260,Quartier,Lot des Cascades
"MULTIPOLYGON (((5.96241905082571 45.3125344300474,5.96241665750854 45.3124894397201,5.96235289422639 45.312491128386,5.96235528749214 45.3125361187147,5.96241905082571 45.3125344300474)))",PAIHABIT0000002209786261,Quartier,Lot le Clos des Cèdres
"MULTIPOLYGON (((5.67663365561083 45.3523349150844,5.67663149153855 45.3522899186163,5.67656767442377 45.3522914444511,5.67656983844454 45.3523364409205,5.67663365561083 45.3523349150844)))",PAIHABIT0000000007541885,Lieu-dit habité,la Guillenchière
"MULTIPOLYGON (((5.95374989533383 45.3072527394828,5.95374750924334 45.3072077490149,5.95368375174297 45.3072094327397,5.95368613778206 45.307254423209,5.95374989533383 45.3072527394828)))",PAIHABIT0000002209786262,Quartier,Lot Clos du Manoir
"MULTIPOLYGON (((5.51863523294185 45.0259440126455,5.51868303535316 45.0263145358883,5.51895581466596 45.0265056852739,5.51865950806085 45.026768093947,5.51863503600418 45.0269654309145,5.51878326611425 45.0272376814731,5.51920379949835 45.0273912139192,5.51903958197466 45.027559393383,5.51898795884328 45.027774963404,5.51910009894189 45.028088378473,5.51930952300373 45.0282876106159,5.51907262502378 45.0286659335124,5.518860982079 45.0286487301215,5.51847706077812 45.0287707501129,5.51820296014082 45.0291344861642,5.51839155369026 45.0296293531874,5.51860559746247 45.0298157620432,5.51885137450991 45.0298813330646,5.51905617807344 45.0301958492969,5.51895828150191 45.0304419257613,5.5190797775833 45.0311281047177,5.51951957512018 45.0314020432275,5.52042301476316 45.0314207789498,5.52120641878438 45.0313184450915,5.52169467984911 45.031458340819,5.52157870404597 45.0317113893449,5.52129626372674 45.0319795365426,5.52128346620874 45.0321724517071,5.52174080409885 45.0330400371659,5.52211850926287 45.033244591008,5.52228898457444 45.0336711158135,5.52262803976132 45.033876605376,5.52293903540975 45.0342624973428,5.52319250464455 45.0343579386885,5.52337597970085 45.0348325818532,5.52369850601071 45.0350258622644,5.52367416617976 45.0353049122493,5.52344116226721 45.0358195847535,5.52358791356787 45.0361037406183,5.52381347458984 45.0362367172171,5.52451918591277 45.0363060920649,5.52536259473022 45.0361134013256,5.52560132608805 45.0366798778163,5.52612966044548 45.0370794080555,5.52592447898984 45.0371695198268,5.52577620347952 45.037368968131,5.52581719185061 45.0377052961763,5.52599535018277 45.0378793108033,5.52631796596379 45.0379798567142,5.52673420935264 45.0379396571988,5.52701393686981 45.0381075631043,5.52735494159802 45.0381695491877,5.52768812267058 45.0380833841829,5.52821337562649 45.0381664408363,5.52914854016629 45.037830193836,5.52941658023666 45.0374855951925,5.52964191705099 45.0377010116113,5.53021330136359 45.0377961617454,5.53062789869799 45.0376649167932,5.5308601223509 45.0373989191559,5.53132945767179 45.0376015174433,5.53152646418118 45.0379044131242,5.53208256024373 45.0381849745783,5.53238950071479 45.0381935673023,5.53273017379229 45.0380810981602,5.53329784860094 45.0374695717728,5.5333369941896 45.0371427900903,5.53317280427783 45.0369134949349,5.53242248101367 45.0365480885124,5.53227817877461 45.0362690153886,5.5318915610773 45.0359752284232,5.53151979073775 45.0358714274406,5.53110084492009 45.0359378403281,5.53052119916678 45.0358744404602,5.53001265486783 45.0352631810099,5.52929815156146 45.0349913454744,5.52903258702948 45.0349775498782,5.52849494552601 45.035088776116,5.5281826765893 45.0352755006843,5.5280970176492 45.0356595035217,5.52824556127575 45.0358848383705,5.5281222948057 45.0360856483389,5.52779822287732 45.0361883982009,5.52762297079508 45.0364340574913,5.5272136176925 45.0366298266148,5.5271245094825 45.0364559826194,5.52731359569912 45.0363351549611,5.52744546970986 45.0361078195668,5.52742128580778 45.0356815717303,5.52721004104536 45.0353822419127,5.52691682337122 45.0352769829217,5.52731098994574 45.0351908536904,5.52752165016545 45.035043831739,5.52763223591836 45.0348037819077,5.52742762239682 45.0344427476303,5.52697090385154 45.0343045718732,5.52661260925871 45.0343761184549,5.52640008982143 45.0345097910677,5.52626788343828 45.0347396662539,5.5263544028412 45.0350131640867,5.52655677737624 45.0351806566576,5.52687602399279 45.0352700067631,5.52662965872478 45.0352611578067,5.52581989976831 45.0347881335788,5.5255359508158 45.0344671154754,5.52508054543359 45.0343795569434,5.52477070679843 45.0344641419116,5.52456824753028 45.0343999887571,5.52442295434018 45.0342378262744,5.52440859871823 45.0339369633978,5.52467641070718 45.0336114756444,5.52550662599627 45.0334956673641,5.52575184340738 45.033652455192,5.52622021440729 45.0337505339754,5.52668282913052 45.0336571244613,5.52688250792672 45.0337369817533,5.52746989144026 45.0337770290741,5.5279336068238 45.0339230101454,5.52841739135584 45.0337906917184,5.52862566733044 45.0335116855417,5.52853459453524 45.0331882338685,5.52835244704806 45.0330493696168,5.52798474132694 45.0329524296677,5.52775480428237 45.032665883549,5.52826974844551 45.0324951564836,5.52841042109595 45.0322526647193,5.52870770189804 45.032171105532,5.52901700768667 45.0319524610265,5.52909274779565 45.0316529007526,5.52891919800694 45.0313760570285,5.52915141316844 45.0313263814286,5.52907358382919 45.0314956187402,5.529152565004 45.0319191209549,5.52930796021229 45.0321487466446,5.52976086837205 45.0323232306237,5.53014071254405 45.0322713254181,5.53038666442298 45.0324512610025,5.52997229038616 45.0330166356149,5.5300441827097 45.0332648829042,5.53022234004965 45.0334388905613,5.53054493783513 45.0335394241073,5.53084554699874 45.0335216910721,5.53039367125857 45.0337328055852,5.53026950701021 45.0340239685991,5.53032503089805 45.034303494945,5.53051543230745 45.0344861947351,5.53146971820976 45.0347417467557,5.5320772555919 45.0347504641814,5.5322995288567 45.0349642943111,5.53280579430461 45.0350924588893,5.5332813120867 45.0349557618838,5.53357391290157 45.0346213059845,5.53390522830535 45.034505749705,5.53409861574943 45.0341489044329,5.53381529321401 45.0335455474262,5.53340810390039 45.0333775507198,5.53314364543104 45.0333828460264,5.53275568267899 45.033506714901,5.5323376588059 45.0333409881183,5.53254885758375 45.0328292529161,5.5324872609989 45.0325866224003,5.5322015176449 45.0323591041305,5.53190625817376 45.0322667486073,5.5313339560598 45.0322353496522,5.53157518245777 45.0317083514341,5.53137241000158 45.0313196730768,5.53076235591039 45.0310324206016,5.53066699689559 45.0307314750491,5.53045840805267 45.0305841324889,5.52980384700528 45.0303424780804,5.52931888426431 45.0304206323421,5.5295763757812 45.0299039157618,5.5293652459544 45.0295653019412,5.52898889183494 45.0294344613549,5.52834882992484 45.0293492329383,5.52810901991756 45.0290561691906,5.52761745550092 45.02894198061,5.52718229769296 45.0290577909419,5.52698284463147 45.029271021252,5.52682223666426 45.0296511778568,5.52660678609487 45.0296760340422,5.52607419629353 45.0291989124809,5.52630571084612 45.0289155141262,5.52621514420409 45.028413460761,5.52646570300919 45.028255165034,5.52657627988191 45.0280151166912,5.5264540959286 45.0277436069639,5.52605179592632 45.0275366035099,5.52555073181181 45.0275899858282,5.52540308738978 45.0273556206408,5.52495401698327 45.0271760289258,5.52473117729928 45.0267373038197,5.52449564831223 45.0266236280122,5.52396424521576 45.026556601362,5.52383649700266 45.0263002306983,5.52359530487392 45.0261592926088,5.52292277240226 45.0260478914545,5.52255969169296 45.0261584496143,5.52211115598459 45.0267317801713,5.52181192535522 45.0268102845845,5.52137731240481 45.0270723749547,5.52116434866543 45.0270678077315,5.52105387921042 45.0268567995414,5.52113211318444 45.0265862945151,5.52102951461373 45.0263587650932,5.52106380179845 45.0261051470686,5.52135291300778 45.0259666567557,5.52150630711414 45.0256404913355,5.5213014669807 45.0253131106244,5.52066464476914 45.0250783035769,5.52035895053694 45.0250708841829,5.51999380849377 45.0251967757549,5.51971423992649 45.0257241052293,5.51916146284496 45.025621672186,5.51881681088091 45.0257297650302,5.51863523294185 45.0259440126455)))",PAIHABIT0000000007547437,Lieu-dit habité,Corrençon-en-Vercors
"MULTIPOLYGON (((5.6769349665082 45.110957946921,5.67693281153539 45.1109129527466,5.67686926991678 45.1109144786756,5.67687142483851 45.1109594728512,5.6769349665082 45.110957946921)))",PAIHABIT0000002215592511,Quartier,Résidence la Clé des Champs
"MULTIPOLYGON (((5.70544812901205 45.1380489048858,5.70544595003891 45.1380039109699,5.70538237840138 45.1380054531562,5.70538455732339 45.1380504470734,5.70544812901205 45.1380489048858)))",PAIHABIT0000002215607456,Quartier,Résidence Impulsion
"MULTIPOLYGON (((5.73057297592152 45.1400213703293,5.72936491285323 45.1397608375134,5.72835343983592 45.1397459453279,5.72765446078776 45.1395089766752,5.72662428596463 45.1396584981828,5.72572774962583 45.1393119276641,5.72464746523914 45.1395563536866,5.72391553663536 45.1405229261952,5.72366505064693 45.140398407013,5.72276728662234 45.1396869609844,5.72302835592486 45.1388535215343,5.72263753004075 45.1381738426216,5.72124098288491 45.1374916798519,5.72119333178471 45.1370099379264,5.72093471560856 45.1367180365474,5.71972599845064 45.1359447830896,5.71881715593041 45.1356308938208,5.71827138264142 45.1350090359343,5.71758903121718 45.1347977289127,5.71813846324726 45.1336113146223,5.71790658908247 45.1331358646944,5.71799585288502 45.1323543765109,5.71727853702366 45.1317898518026,5.717009902049 45.1317882891735,5.71676780944378 45.1320446486248,5.71629627917973 45.132634538295,5.71572040055305 45.1332512924573,5.71560469612618 45.1333847462933,5.715032875384 45.1340329306695,5.71461234899257 45.1345467929711,5.71444016481137 45.1347491907586,5.71439477922936 45.1348367855794,5.71431178089393 45.1349099799368,5.71413710976219 45.1350088298494,5.71395670050141 45.1350681778426,5.71381912377969 45.1351183747406,5.71354247584793 45.1352404268914,5.71341050826312 45.1353012980369,5.71329221951605 45.1353555296369,5.71299728527643 45.1354942421881,5.71261558167954 45.1356810124276,5.71226860042904 45.1358489180601,5.71213553338066 45.1359134181289,5.71211111050877 45.1359347336631,5.71181998443704 45.1360733503609,5.71172012221416 45.13603523651,5.71165068125076 45.1360207081716,5.7115129349964 45.1360150481286,5.71114520420465 45.1359915550097,5.71126971197877 45.1362227717133,5.71086209522175 45.1368200922198,5.70981841869448 45.1371896154034,5.70896245801923 45.1377554777724,5.70710227054574 45.1384817557686,5.70684014576526 45.1387728141096,5.70493839413397 45.1395883552084,5.70396849677284 45.140116398745,5.70312013941974 45.1405784222728,5.70272915490695 45.1406536662681,5.70181541631404 45.1408433797304,5.70015671661632 45.1412385182759,5.69945447632737 45.1414059735871,5.69941045169062 45.1414169494278,5.69933248751181 45.141436855099,5.69917634158169 45.1414721668709,5.69900700203124 45.1414978874353,5.698795028677 45.1415633795537,5.69862350423699 45.1415702327898,5.69807399033672 45.1416844323271,5.69799141730967 45.1417143588046,5.69786274283028 45.1417913480092,5.69781748951352 45.141803253862,5.69768551182097 45.1418118518232,5.69748996924071 45.1417958599805,5.69731453102179 45.1418271310386,5.69726278958493 45.1418364907767,5.69313541669471 45.1423587685775,5.6930619277554 45.1423659486793,5.69117541139564 45.1425529312821,5.68883082810447 45.1429563378587,5.68869445310432 45.1429794459793,5.68892181736497 45.1437622786544,5.68947247785335 45.1438562123836,5.69009097319192 45.1445656450011,5.68954196445065 45.1451671928451,5.69023667627975 45.1454234208493,5.69078517276452 45.1459741730293,5.69074544887251 45.146048106787,5.69073453877408 45.1461123361185,5.69074497170705 45.1461967719993,5.69091292799167 45.14656480488,5.69118478674463 45.1471339413378,5.69122026333527 45.1472096645866,5.691254222488 45.1472538918218,5.69131313778416 45.1472876066442,5.69138104143904 45.1473229064207,5.69156114008082 45.1473879324235,5.69184151244063 45.1474730615715,5.69168158029764 45.1479850469073,5.69159082630679 45.1488494291527,5.6924108671259 45.1495386723817,5.69254644432857 45.149894872076,5.69323205312885 45.1505152802863,5.69323408260377 45.1506629843697,5.69326096585973 45.1507452211678,5.69337363972709 45.1509695359068,5.69342289383678 45.1510404213211,5.69394105025603 45.1512243123555,5.69406157919162 45.1512682500269,5.69373759635324 45.1517049187265,5.69441964913541 45.1535704979685,5.6940587999451 45.1524512435284,5.69443221941262 45.1526170057181,5.69483651105334 45.1527892283947,5.6951693374598 45.1529316436336,5.69554543729128 45.1531000403191,5.69578444019324 45.1531978723117,5.69582611482001 45.1541140171162,5.69721838008918 45.1546002027182,5.69758021259962 45.1548419138094,5.69784223726094 45.1550734244865,5.69798229877907 45.1553105871612,5.698590114074 45.1552670555542,5.69924586686606 45.1560836563411,5.69959353061396 45.1562689452187,5.69880870128311 45.1565230790438,5.69864655621094 45.1567513347822,5.69868628867573 45.1568620898075,5.69883509872333 45.1571747187822,5.69897906168258 45.1574397152194,5.69902806861865 45.1576106085818,5.69901829655682 45.1576982359067,5.69898800119945 45.1578881656562,5.6990220725043 45.1581188822429,5.69920800482454 45.1587252193804,5.69949103911549 45.1597859823259,5.699540451583 45.1599388470744,5.70082840438076 45.1597653268449,5.70101981798437 45.1596156417501,5.70110262381629 45.1596163397761,5.70119262593423 45.1596078541207,5.70122789165576 45.1595997927572,5.70131237072598 45.1595824313446,5.70140233874971 45.1595469181883,5.70147989214142 45.1595180121419,5.70154841138576 45.1594866219878,5.70176498058228 45.1593831752115,5.70188535276913 45.1593180953095,5.70219786445873 45.1591447536563,5.70242895378223 45.1590256378836,5.70254322616305 45.1589661106302,5.70281647006773 45.1588234493762,5.70297512768367 45.1587601435239,5.70312430663133 45.1587114821272,5.70324773365613 45.1586832651757,5.70335137639788 45.1586672397011,5.70343510425202 45.1586607061079,5.70352413752445 45.15865854858,5.70363904452893 45.158664773345,5.70379864247419 45.1586735186428,5.70397753689093 45.1586863007178,5.70432879213658 45.1587084186329,5.70433643171479 45.1586821062012,5.70473807585556 45.158719218281,5.70497762976729 45.1587224196536,5.70537774881562 45.1587280335307,5.70579063058851 45.1587342373748,5.70614478682281 45.1587373594962,5.70655854813213 45.1587354307054,5.70698002807533 45.1587351149749,5.70733396625154 45.1587337339121,5.70735558861001 45.1587332091922,5.70772860531269 45.1587313638863,5.70806798522226 45.158718621604,5.7083146033945 45.1587099321074,5.70855433823214 45.1586905978865,5.70876705743455 45.1586656125081,5.70889385467861 45.158654425295,5.70907556779491 45.1586202818345,5.70920938508607 45.1585963106116,5.70922960450515 45.1585931167722,5.70933438628791 45.1585743552109,5.70953083771357 45.1585290417725,5.70987334412938 45.1584495483489,5.71003058429673 45.1584096911653,5.7102386676381 45.1585253624651,5.71041259587171 45.1585932123464,5.71043978617615 45.1586024621136,5.71061713748503 45.1586621200472,5.71081887370714 45.1587256899016,5.71123734886685 45.1586110114474,5.71131029833144 45.1587759128812,5.71167905780484 45.1587912757441,5.71216882302835 45.1588072994934,5.7122022421275 45.1588136945869,5.71255297690648 45.1588249880578,5.71292550903768 45.1588393541468,5.71322400866493 45.1588501138458,5.71434279454987 45.1588652435149,5.71508311973222 45.1589274127935,5.71763309679903 45.1590184859084,5.71936660883054 45.1590789524658,5.71969611780239 45.1591249768778,5.72002817112991 45.1591709382967,5.72017284448633 45.1597620351705,5.72019195828665 45.1600759992698,5.72119406110334 45.1600218301207,5.72205282833415 45.1597702381397,5.72345083558537 45.1595307034813,5.72379275963409 45.1594917238332,5.72417520874985 45.1594481497973,5.72479317856537 45.159377199654,5.72613678607243 45.1592236486074,5.72796337089193 45.1591817023471,5.72879300260707 45.1591686204972,5.72895584995558 45.1591655381323,5.72905646513859 45.1588531503826,5.72990811362106 45.1588737576212,5.73002416156253 45.1585645950354,5.72996135319655 45.1582435920873,5.73041212245952 45.1582172444517,5.73050125957596 45.157487996511,5.73051129020808 45.1574066655489,5.73154630627445 45.1572975394882,5.7316539299586 45.1572849938003,5.73165497248235 45.1572282084287,5.73165685131866 45.1571885206277,5.73166646091268 45.1569684535553,5.73167383485703 45.1567547478836,5.7317339320478 45.1553541014315,5.73175738213097 45.1547922356586,5.73176677083544 45.154567669343,5.73177166323259 45.1544594356109,5.73176372629905 45.1542190765009,5.73181097309463 45.1535710379188,5.73183604554358 45.1530163401879,5.73184113890455 45.1528080962188,5.73192044815612 45.1526854267498,5.73222917569116 45.1522030652292,5.73300676522358 45.1510244949186,5.73334426601022 45.1506621522518,5.73354265200019 45.1504491715111,5.73402935523617 45.1498056777758,5.7341695906805 45.1496013287208,5.73453330405882 45.1490725649735,5.7347474944005 45.1487925242139,5.73485752557528 45.1486474764589,5.73513182033367 45.1483209137372,5.73555222509902 45.1480141916987,5.73570220891372 45.1479051021249,5.73589365154725 45.1477067023723,5.73593240448716 45.1476661100384,5.73605361726092 45.1475415085817,5.73616102158576 45.1472649852363,5.73677465171174 45.1466147610463,5.73757667663363 45.1457824222704,5.73783328660352 45.1455112443969,5.73833799509195 45.1449772042667,5.73905834520172 45.1441937086542,5.73915021765192 45.1440941497773,5.73950405930401 45.1438070655589,5.73937907829161 45.1437506726195,5.7388761523427 45.1435936454388,5.73848360396328 45.1434807553556,5.73831201894119 45.1434345150439,5.73815977192145 45.143393205416,5.73789027160442 45.1433232407698,5.7374309459004 45.1431984720915,5.73696096500338 45.1430640526155,5.73637807806571 45.142911679579,5.73592985025016 45.1427794250255,5.73565268247756 45.1427087422664,5.73539397768694 45.1426511202387,5.73492292330801 45.1425725775381,5.73433869919771 45.142470679996,5.73412069118862 45.1424381848064,5.73401690547752 45.1424245119773,5.73403304270877 45.1422340164294,5.73411624778111 45.1417751962487,5.73416776386973 45.1413712097541,5.73418156250785 45.1413150127241,5.73419199290414 45.1412940352214,5.73420864861287 45.1412702022553,5.73424314922016 45.1412468327439,5.73429707452006 45.1412301945716,5.73452729634039 45.1412002244383,5.73497169453075 45.1411505866373,5.73545169355432 45.1411000738628,5.73547089804768 45.1411023056718,5.73626657371765 45.1408692622164,5.73641361098056 45.1408043901253,5.73637383192701 45.1405900395024,5.7357737983202 45.1401389700613,5.73398558773676 45.1399638913243,5.73331257111569 45.1401020158433,5.73141518163968 45.1398286659232,5.73057297592152 45.1400213703293)))",PAIHABIT0000000007545713,Lieu-dit habité,Échirolles
"MULTIPOLYGON (((6.10528592440939 45.0284711949252,6.10528342845534 45.0284262106505,6.10521999304552 45.0284279805996,6.10522248894869 45.0284729648757,6.10528592440939 45.0284711949252)))",PAIHABIT0000002207383189,Lieu-dit habité,Ferme de la Molière
"MULTIPOLYGON (((6.01966994277593 45.0891401484912,6.01966751297132 45.0890951616091,6.01960400608534 45.0890968828098,6.01960643583895 45.0891418696933,6.01966994277593 45.0891401484912)))",PAIHABIT0000002207383341,Ruines,Vieille Morte
"MULTIPOLYGON (((5.53005785024071 45.017471794587,5.52956105266782 45.0176362305462,5.52943391954243 45.0178021723604,5.52882982360729 45.0178969763019,5.52854959706711 45.0182447621181,5.52877248867536 45.0187928142717,5.52893276392063 45.0189387120858,5.52921645848219 45.0190331595556,5.52937240591101 45.0194205806705,5.5297101997834 45.0195597403785,5.52999891719891 45.0195684918289,5.53030317977615 45.0198930846475,5.53000561127397 45.0199133620934,5.52952575321225 45.0197504068837,5.52916824792738 45.019821590618,5.52895581997922 45.0199552381378,5.52883738757334 45.0202858355161,5.52898559460221 45.020558125459,5.5293233943748 45.0206972863839,5.52961338645782 45.0207060100008,5.52982394385461 45.0209525590944,5.53014626954524 45.0211145904234,5.53096436378425 45.021397771873,5.53141690567642 45.0213775707291,5.53178541194384 45.0212124419965,5.5320440218185 45.0208642385779,5.53203878033487 45.0205517653525,5.53191312494484 45.0203852655459,5.53198450351275 45.0200818594029,5.53188297175256 45.019858958553,5.53256138219073 45.0197219094042,5.53276830444139 45.0194667663103,5.53277433612622 45.0192351124485,5.5325961034142 45.0190013459667,5.5321430058957 45.0188684217608,5.53222666940293 45.0185278014698,5.53213818682952 45.0183406377739,5.53170915802436 45.0180657321453,5.53133193165184 45.0180094521661,5.53125297046115 45.0178923369803,5.53138347951071 45.0176326286254,5.53117791097135 45.0172715624705,5.53085890720315 45.0171545012666,5.53058432140568 45.0171490343654,5.53023865182632 45.0172568872615,5.53005785024071 45.017471794587)))",PAIHABIT0000000007547499,Lieu-dit habité,Clot de la Balme
"MULTIPOLYGON (((5.84509861388908 45.3786920554067,5.84507514495039 45.3788894776612,5.8453356292979 45.3792198643453,5.8454850315633 45.3796331180401,5.84597774689384 45.3797968824598,5.84648098608279 45.3796584392542,5.846685084786 45.3797703126431,5.84632290917873 45.3798812773521,5.84610309739716 45.3801932144075,5.84626874470707 45.3805653296837,5.8465961619181 45.3806993318183,5.84675575494655 45.3810306019174,5.84709645699466 45.3811689837901,5.84749737866342 45.3811478611044,5.84789544949521 45.3812374014854,5.84794736725303 45.3814290855682,5.84817485484468 45.381651032858,5.8486013094528 45.3817464748049,5.84901689133218 45.3816296165829,5.84925138326381 45.381324564876,5.84975133919287 45.3812190002343,5.85022885346331 45.3813903792111,5.85038028509547 45.381535570849,5.85107630899417 45.381772699801,5.85175033356201 45.3817098001995,5.85198653127023 45.3815739342066,5.85212470554918 45.3811740383048,5.85244203006258 45.3809597459036,5.85287911620015 45.3804631980449,5.85288699766019 45.3800687831185,5.85267058212918 45.3797770510482,5.85290257531302 45.3798287951916,5.85329635310725 45.3797411189597,5.85350745457224 45.3795934705324,5.85361731779474 45.3793530809909,5.8534093240623 45.3789926216668,5.85308671455895 45.378876075643,5.85281011604691 45.3788718729383,5.85246392742989 45.3789810060279,5.85228248308329 45.3791958124688,5.85225903941827 45.3793932362438,5.85240657079599 45.3796608670737,5.85159052744546 45.3796310412678,5.85069075015845 45.3799082538102,5.85034636341537 45.3794192678498,5.84987953699487 45.3792686395726,5.85024014844871 45.3791688943306,5.85042965495918 45.3789491546422,5.8504655442433 45.3787508563062,5.85030624644936 45.3784957308454,5.84934511746758 45.3781546815853,5.84896703852185 45.3782176345769,5.84876398516455 45.3783293992738,5.84859498558855 45.3782369536857,5.84889136040431 45.3780650936814,5.84897345292824 45.3777226846594,5.84879328242894 45.3774642409274,5.84833295445333 45.3773273740424,5.84784791272635 45.3774525863425,5.84766645554583 45.3776673852529,5.84764408205892 45.3778673549271,5.8473720317424 45.3779575406216,5.84721591578817 45.3781361967968,5.84635844098448 45.3779013046706,5.84587174311877 45.3780264808151,5.84565583811676 45.3783647250944,5.84528008432221 45.3784772606185,5.84509861388908 45.3786920554067)))",PAIHABIT0000000007541216,Lieu-dit habité,Saint-Philibert
"MULTIPOLYGON (((5.87673989562617 45.123439993771,5.8768598706684 45.123673821245,5.87673815435698 45.1240096095951,5.87696891366534 45.1243245201524,5.87690861033739 45.1243857265426,5.87639873152221 45.1241715451024,5.87564627767606 45.1243098161234,5.87542194082019 45.1245102069987,5.8753485949225 45.124755378962,5.87544461935293 45.1250256657345,5.87561965631581 45.1251899695441,5.87510769222461 45.1252927781537,5.87496344784923 45.1254056085583,5.87470368661099 45.125291956506,5.87494728522076 45.1250063381193,5.874914149136 45.1246314178365,5.87469788528365 45.124441046982,5.87424318171165 45.1243291795804,5.87412267696523 45.1239470391493,5.87350986029032 45.1236292922525,5.87350368702291 45.1235215336214,5.8738543898931 45.1235879293807,5.87418263130787 45.1235256560393,5.87461398257372 45.1231100446356,5.87451999548153 45.1227759502532,5.87395718395157 45.1224265770569,5.87365678734428 45.1223752901454,5.8734284374408 45.122411763412,5.87298794723014 45.1229211449429,5.87279161195466 45.1229274631179,5.87284265478223 45.1231303681472,5.87246916329927 45.1232036707781,5.8722657648959 45.1233449207383,5.87214812288079 45.1232656972028,5.87143636433032 45.1230413070087,5.87093355828931 45.1231137219784,5.87059508741387 45.1235026549623,5.87061661375692 45.1236287726485,5.87065429113329 45.1237471073767,5.87127690834345 45.1239752450099,5.87113397237531 45.1241238805954,5.87147642920063 45.124208539325,5.87178810119772 45.124191558744,5.87245140988664 45.1243969147426,5.87267468443665 45.1246067438062,5.87315404369366 45.1248077690431,5.87315618170223 45.1249626138714,5.87334658987462 45.1251798888229,5.87290332518876 45.1252116251524,5.87250977477022 45.1251393609303,5.87223101146613 45.1252041590445,5.87218941971865 45.1252407940786,5.87241533603604 45.1253244500908,5.87227786131348 45.1254973798534,5.87230574371958 45.125792189575,5.87250751132626 45.126151896493,5.87276462703445 45.1264245820043,5.87285509860904 45.1265199937304,5.87308479630799 45.1265621553577,5.87357570643873 45.1264775606787,5.87375823506247 45.1265333398376,5.87359613564351 45.1266696798823,5.87318159061856 45.1268002976724,5.87315793186844 45.1268393601488,5.87317911425745 45.1268616988224,5.87342972352492 45.1272057297564,5.87340004030933 45.1274452599909,5.87370711222597 45.1277415525575,5.87391776389062 45.1279221096515,5.87435611818681 45.1281497544464,5.87472336239866 45.1282443038954,5.87490920566605 45.1285708312701,5.87529523405285 45.1287233502293,5.87606976621133 45.128636501992,5.87633446938705 45.1283761451768,5.8767546222271 45.1284565674665,5.87715969118448 45.1283381173319,5.87767807230973 45.1282971897679,5.878276102211 45.1279992395167,5.87843626876342 45.1281847194977,5.87870370594697 45.128302636827,5.87958030002762 45.1282908843052,5.87986324288317 45.1281381575054,5.88001199901825 45.1279249874999,5.87998969430259 45.1276111513409,5.87979566067225 45.1273789415571,5.88019949966506 45.1271778678893,5.88040762170349 45.1268785706109,5.88041830116412 45.1266590330015,5.8802116457031 45.1263452062845,5.88046620535881 45.1261848070386,5.88057545461349 45.125944403529,5.88033405092831 45.1255678249495,5.88040972479451 45.1253196885855,5.88032546321766 45.1250252396972,5.87999634762527 45.1248110302119,5.87917105471267 45.1247816515455,5.87874474404558 45.1244170423225,5.87868890364775 45.1240807696826,5.87802382687301 45.1237609626306,5.87824629930118 45.1234749346816,5.87826111634856 45.1231959879641,5.87813396756101 45.1229357131808,5.8776577943893 45.122745878579,5.87707130237563 45.1228099497067,5.87681120770859 45.1230307754955,5.87673989562617 45.123439993771)))",PAIHABIT0000000007545855,Lieu-dit habité,le Recoin
